type,title,summary,link,category
Libro,En medio del fuego cruzado,"No siempre se pueden evitar intercambios acalorados cuando se dirige una junta o se lidera a un grupo. El consultor en desarrollo organizacional Larry Dressler explica por qué deben alentarse, en vez de contenerse, las discusiones acaloradas. Sugiere formas de controlar esos “puntos sensibles” personales que vienen de experiencias pasadas y que pueden hacer perder la calma. Ofrece seis pasos para lidiar con temas de conflicto, que ayudan a dirigir con éxito una importante sesión cuando la discusión se enardece. El libro es un poco repetitivo y sus consejos resultan conocidos para quienes leen libros de superación personal, pero contiene sugerencias prácticas y anécdotas útiles que ilustran bien sus puntos. getAbstract recomienda su experta asesoría y ejercicios prácticos a todo aquel que dirija o trabaje con equipos, ya sea en el trabajo, en los deportes o en casa.",https://www.getabstract.com/es/resumen/en-medio-del-fuego-cruzado/15671,leadership
Libro,La cultura organizacional y el liderazgo,"Esta obra clásica de Edgar H. Schein es uno de los libros más importantes jamás escritos sobre la cultura organizacional. Schein, quien acuñó la frase “cultura organizacional”, ofrece un análisis comprehensivo del tema en un estilo refrescantemente libre de argot sociológico. Ha organizado el libro lógicamente en tres unidades: define la cultura, explica las suposiciones culturales y habla del papel de los líderes en la formación, trasmisión y cambio de las culturas organizacionales. Schein brinda una buena visión general de las investigaciones más importantes y relevantes del campo, y sus deliberaciones son centradas y prácticas, con numerosas referencias a casos de la vida real. getAbstract lo recomienda como una obra indispensable para estudiantes de sociología y para organizaciones. Los gerentes que busquen información esencial sobre la cultura organizacional en un libro no necesitan seguir buscando.",https://www.getabstract.com/es/resumen/la-cultura-organizacional-y-el-liderazgo/14531,leadership
Libro,El porqué del trabajo,"El libro de Dave y Wendy Ulrich sobre la abundancia es en sí mismo un ejemplo de abundancia. Dave, escritor de negocios, y Wendy, psicóloga, arrastran a uno en una oleada de ideas, procesos, citas e historias de liderazgo que recalcan una tesis tan válida y verdadera que se confunde con el sentido común: Los empleados a quienes les importa su trabajo y entienden por qué trabajan superarán sus expectativas y los límites de la descripción de sus cargos. Atenderán mejor a los clientes que, a su vez, crearán lazos con la empresa que produjo empleados tan brillantes. Si esto parece como el camino amarillo del Mago de Oz, es porque los autores señalan con piedras de oro una ruta sólida para alcanzar el potencial de su empresa. Explican cómo cada persona y organización puede cambiar para bien, y a la vez generar utilidades. Además de la investigación sobre psicología positiva y felicidad, encontrará útiles cuadros, resúmenes y herramientas de evaluación que lo ayuden a cambiar culturas aburridas y motivar a empleados anquilosados. Hay consejos llanos y generales; los autores reconocen que no tratan a fondo algunas disciplinas. Pero cuando especifican cómo entablar relaciones o cultivar la creatividad, muestran concretamente cómo cuidar una empresa en la que los resultados del negocio y el desarrollo humano van de la mano. getAbstract recomienda este libro a ejecutivos, gerentes y personal de recursos humanos que esperen brindar a sus clientes y al mundo un mejor servicio porque cuidan profundamente las necesidades de sus empleados.",https://www.getabstract.com/es/resumen/el-porque-del-trabajo/14883,leadership
Libro,"Ustedes nos criaron. Ahora, trabajen con nosotros","¿Son los milenarios la generación de la esperanza o la generación sin esperanza? ¿Son unos holgazanes perezosos, idealistas desinteresados, engreídos, genios empresariales, trabajadores despistados, empleados llenos de energía o una amalgama de estos arquetipos? Los milenarios constituyen la mayor población de cualquier generación de la fuerza laboral estadounidense y provocan un revuelo de opiniones y estereotipos. Para crear un perfil preciso y brindar a los empleadores ideas valiosas sobre los milenarios, la experta en relaciones intergeneracionales Lauren Stiller Rikleen encuestó a más de mil milenarios. Para comprender mejor quiénes son, preste atención a lo que dicen sobre el trabajo, la vocación, las prioridades, la moralidad, el trato con sus mayores, la confrontación con estereotipos y más. La investigación de Rikleen ayudará a que todas las generaciones en el lugar de trabajo se entiendan mejor. getAbstract recomienda la investigación de Rikleen a padres de familia, profesores, personal de recursos humanos, empresarios y gerentes de empresas grandes y pequeñas.",https://www.getabstract.com/es/resumen/ustedes-nos-criaron-ahora-trabajen-con-nosotros/25930,leadership
Libro,Retención del personal en épocas buenas y malas,"Una recesión es el momento exacto para que los buenos empleados cierren las escotillas y se aferren a su trabajo aunque no les guste, ¿cierto? No necesariamente. Los empleados realmente talentosos pueden encontrar trabajo en cualquier época. De hecho, cambian de empleo todo el tiempo. Esa rotación reduce la productividad, hace que las operaciones sean menos eficientes y carga a las compañías con altos costos de reemplazo de empleados. Aunque la tarifa puede ser asombrosa, la mayoría de las organizaciones no tiene un proceso formal – ni informal – para reducir la rotación, relegando la retención a una actividad marginal del departamento de recursos humanos. Para corregir este descuido operacional, el consultor en retención Richard P. Finnegan ofrece un “modelo de replanteamiento de retención”, un programa sólido de mejores prácticas para reducir los costos de rotación de empleados. En esta bien fundamentada investigación con fuentes múltiples, Finnegan detalla a fondo los pasos exactos que deben implementar las organizaciones para incrementar la retención. Ofrece numerosos estudios de caso que ilustran cómo sujetan las compañías a sus mejores empleados. getAbstract recomienda ampliamente esta guía comprehensiva, lógica y reflexiva como recurso ideal para directores ejecutivos, gerentes y ejecutivos de recursos humanos que necesiten cerrar la puerta giratoria.",https://www.getabstract.com/es/resumen/retencion-del-personal-en-epocas-buenas-y-malas/14740,leadership
Libro,El dominio del coaching,Este clásico de Max Landsberg refleja su profunda comprensión de la forma en que los coaches pueden ayudar a sus clientes o empleados a lograr sus metas. Landsberg comparte su dominio de las herramientas estándares del coaching y sugiere técnicas y estrategias que los coaches pueden adoptar y adaptar de otros ámbitos. Los casos prácticos de su manual le dan vida a estas lecciones dirigidas a los lectores que asesoran a otras personas. getAbstract recomienda su breve pero exhaustiva guía a coaches y otros profesionales que se esfuerzan para ser mejores en sus trabajos.,https://www.getabstract.com/es/resumen/el-dominio-del-coaching/26595,leadership
Libro,El tao de la formación,"Con sus 30 años de experiencia, el experto en formación, Max Landsberg, actualizó y amplió esta tercera edición de su best seller. Organiza su modelo –que muestra cómo llevar a cabo una formación socrática haciendo preguntas estratégicas– en capítulos concisos, donde expone un concepto principal. Los capítulos empiezan con una caricatura pertinente al tema y un lema breve y terminan con diagramas que muestran los problemas que Landsberg abordó en el capítulo y las soluciones que sugirió. Los diversos apéndices proporcionan a los directivos herramientas y ejercicios específicos de evaluación. Landsberg enseña el verdadero trabajo duro de construir los logros de la gente en el lugar de trabajo. Por fortuna, su libro no es pesado; es de fácil lectura y está dividido en bocados fáciles de digerir. Lo ayuda a ejercitar una habilidad psicológica, sin dejarse llevar por el asesoramiento terapéutico. getAbstract recomienda la esclarecedora “caja de herramientas” fácil de usar de Landsberg a cualquiera que busque convertirse en un gran formador y a los que se encuentran en formación.",https://www.getabstract.com/es/resumen/el-tao-de-la-formacion/26417,leadership
Libro,Triunfador en serie,"El manual sobre el ciclo del éxito, autoría del orientador motivacional y ejecutivo en servicios financieros Larry Weidel, ofrece valiosas ideas acerca del desarrollo profesional. Actualmente, el autor orienta a más de mil líderes estadounidenses y canadienses mediante sesiones telefónicas semanales; sin embargo, en algún momento de su vida, necesitó los cupones de alimentos del gobierno para poder alimentar a su familia. Al haber sufrido terribles carencias antes de alcanzar el éxito, Weidel brinda un interesante consejo sobre cinco acciones para alcanzar el éxito: entender que sus decisiones cuentan, esforzarse mucho, adaptar sus planes, terminar lo que ha empezado y no conformarse con perder. getAbstract recomienda su amigable consejo a emprendedores, trabajadores independientes y cualquier persona que desee escuchar palabras alentadoras.",https://www.getabstract.com/es/resumen/triunfador-en-serie/25776,leadership
Video,Mantenga sus ambiciones en secreto,"Esta presentación es rápida, dinámica y sin rodeos. El emprendedor Derek Sivers expone claramente sus puntos con palabras fáciles de recordar e imágenes realistas. Su mensaje –que el hecho de compartir su intención de alcanzar una meta reduce las probabilidades de éxito– contradice a muchos libros de autoayuda. Sus ideas claras pueden replantear el enfoque sobre cómo alcanzar metas. getAbstract recomienda la breve charla de Sivers a cualquier persona que esté por emprender el camino hacia una nueva meta.",https://www.getabstract.com/es/resumen/mantenga-sus-ambiciones-en-secreto/26607,leadership
Libro,Liderazgo en tiempos de crisis,"Los ejecutivos contemporáneos deben manejar más cosas que los líderes del pasado. Son como quienes lanzan cosas al aire y hacen malabarismo para evitar que todos los intereses de la empresa – clientes, empleados, inversionistas, reguladores, proveedores y el medio ambiente – caigan por los suelos. David L. Dotlich, Peter C. Cairo y Stephen H. Rhinesmith aportan años de experiencia en liderazgo – y el resultado de 20 entrevistas con altos ejecutivos sobre la administración en el siglo XXI – a este examen sobre el liderazgo en un mundo “complejo, diverso e incierto”. Evidentemente, los viejos métodos analíticos de mando y control y de solución de problemas están descartados; lo crucial es un nuevo modelo de liderazgo que combine las fortalezas de “la cabeza, el corazón y las agallas” de los líderes. Aunque ocasionalmente es repetitivo y trillado, este libro informativo incluye útiles preguntas al final de cada capítulo, y útiles gráficas para preparar a usted y a su equipo a ser “líderes completos”. getAbstract recomienda este texto como una práctica adquisición en las bibliotecas de ejecutivos experimentados, de gerentes medios y de aquellos que ascienden la escalera corporativa al futuro de los negocios. Sólo esté consciente de que, como advierte un experto en el libro, puede “pasar décadas ascendiendo la escalera – sólo para darse cuenta demasiado tarde” que “la colocó en la pared equivocada”.",https://www.getabstract.com/es/resumen/liderazgo-en-tiempos-de-crisis/15035,leadership
Libro,Conversaciones auténticas,"Una conversación sencilla y honesta tiene el poder de cambiar la manera en la que piensa su personal e incluso de determinar su cultura corporativa. Los buenos entornos de trabajo alientan a los empleados a actuar de acuerdo con su sentido individual de responsabilidad y a unirse para hacer que el negocio se dé de la mejor manera posible. Esto es mejor que ordenar a la gente que haga su mayor esfuerzo, y luego no quitarle los ojos de encima para asegurar que no cometa errores. Para promover un espíritu de responsabilidad entre los miembros de su personal, los expertos en comunicación y cultura corporativa, Jamie y Maren Showkeir recomiendan que entablen “conversaciones auténticas” y eviten los discursos padre-hijo tan comunes en muchas empresas. En este reflexivo y brillante libro, explican cómo fomentar las conversaciones positivas. getAbstract lo recomienda a todos los líderes, desde los altos ejecutivos hasta los profesionales en recursos humanos, supervisores y asesores.",https://www.getabstract.com/es/resumen/conversaciones-autenticas/14577,leadership
Libro,Inteligencia cultural,"Las barreras entre países y culturas son cada vez más tenues. Los avances en la comunicación, la Web y la expansión global han hecho al mundo aún más pequeño. Pero no se deje engañar, advierte el consultor y capacitador David Livermore. No puede hacer negocios en São Paulo de la misma manera que en Munich, aunque esté tomando el mismo café latte. Livermore no enseña las costumbres y hábitos de varias culturas. Ofrece una estructura de cuatro pasos para comprender contextos culturales. Livermore identifica los cuatro elementos del CQ: “dinamismo, conocimiento, estrategia y acción”. Cada uno abarca una serie de habilidades que puede aplicar, ya sea al tratar de entenderse con el amigo “gótico” de su hijo adolescente, al negociar con un ejecutivo mexicano, o al abrir una nueva oficina en Israel. getAbstract piensa que cualquier persona que trate con gente de diferentes culturas – ¿y quién no lo hace? – encontrará esta guía de liderazgo transcultural tan esencial como un pasaporte.",https://www.getabstract.com/es/resumen/inteligencia-cultural/13792,leadership
Libro,Liderazgo de gran altura,"Ciertamente Chris Warner no es el primer alpinista en narrar viajes angustiosos y experiencias cercanas a la muerte al escalar los altos picos de la cordillera Himalaya. Lo que hace único a Werner es su habilidad de extraer lecciones críticas de sus aventuras y transformarlas para que sean relevantes para los líderes de negocios al nivel del mar. Warner y Don Schmincke han producido un libro fascinante que señala las cualidades que necesitan los gerentes no sólo para sobrevivir, sino para prosperar. La actitud valiente, el trabajo en equipo y la firmeza, dicen, son tan importantes en la sala de conferencias como en la cascada de hielo del Khumbu en el Monte Everest. getAbstract recomienda los sabios consejos de los autores. Usted pisará tierra firme al negociar con las cimas más altas del liderazgo.",https://www.getabstract.com/es/resumen/liderazgo-de-gran-altura/13428,leadership
Libro,Presencia ejecutiva,"¿Por qué es el león el rey de la selva? El consultor de negocios y asesor ejecutivo Harrison Monarth dice que por su “impresionante melena” y su “aún más impresionante rugido”. Aunque otras criaturas pueden ser más inteligentes o más grandes, el león tiene una mezcla especial de verdadero poder y “una imagen y conducta acordes” que transmiten ese poder. En la selva de los negocios de hoy en día, la imagen es importante también. Si quiere llegar a lo más alto de su empresa, sea usted león o leona, debe generar y mantener una “presencia ejecutiva” al combinar habilidades de comunicación superiores con la capacidad de “leer” a la gente acertadamente e influir en sus percepciones. Para explicar estas técnicas y más, Monarth escribió esta ambiciosa obra, llena de información, que abarca una amplia gama de temas, algunos suficientemente complejos para justificar cada uno un libro entero. getAbstract recomienda la comprehensiva asesoría de Monarth a profesionales que quieran ejercer gran influencia y poder en sus empresas.",https://www.getabstract.com/es/resumen/presencia-ejecutiva/14682,leadership
Libro,Resultados duraderos,"Las organizaciones gastan millones de dólares para crear logotipos perfectos. Contratan empresas caras que diseñan sus membretes, la literatura de sus productos y materiales secundarios. Todo debe cumplir con especificaciones muy exigentes. Algunas incluso tienen colores corporativos propios. Pero cuando se trata de liderazgo y administración, muchas organizaciones adoptan un enfoque notablemente informal e incluso displicente. Si hay 900 gerentes en una organización, podría haber 900 estilos gerenciales y de liderazgo distintos. El experto en administración Quint Studer puede ayudarlo a estandarizar el enfoque de liderazgo de su organización. A menudo, las compañías que por lo demás son totalmente acartonadas estandarizan todo lo que pueden – excepto sus propios métodos de liderazgo. getAbstract informa que este libro le mostrará cómo alcanzar ese objetivo primordial.",https://www.getabstract.com/es/resumen/resultados-duraderos/14543,leadership
Libro,Encontrar al nuevo Steve Jobs,"Gene Stone, experimentado autor y editor, junto con Nolan Bushnell, fundador de Chuck E. Cheese y Atari, ofrecen consejos para hallar, atraer y retener a los empleados más creativos e innovadores. Bushnell y Stone brindan útiles reflexiones e interesantes ejemplos del mundo corporativo, así como anécdotas de la época en que Bushnell trabajó con Steve Jobs, una leyenda de la industria tecnológica. La prosa es de fácil lectura y los autores tienen un enfoque poco tradicional de la contratación y retención de empleados, ya que discuten ideas que en otras empresas parecerían descabelladas, como dejar a los empleados dormir en las oficinas o permitirles que lleven a su perro a su lugar de trabajo. Su visión acerca del trabajo creativo y de la manera de gestionarlo es interesante y original: los autores proponen encontrar al candidato talentoso y creativo y crearle un puesto a su medida. getAbstract considera que esta perspectiva será útil a los gerentes de recursos humanos, a los presidentes y directores generales de empresas que requieren desarrollar de productos nuevos y a la gente creativa que busca empleo.",https://www.getabstract.com/es/resumen/encontrar-al-nuevo-steve-jobs/21395,leadership
Libro,El líder estratégico,"Henry Ford hizo buenas decisiones estratégicas, pero no logró ver ni adaptarse al cambio. Creó la industria automovilística, pero los competidores pronto le robaron una considerable porción porque no se ajustaba a los cambios en el mercado. Lo que era cierto a principios del sigo XX es doblemente cierto a principios del XXI: Si no dirige su organización de manera que sea flexible y responda al cambio, pronto estará muerta. Los negocios modernos necesitan líderes estratégicos que puedan ajustarse rápidamente a las circunstancias ambiguas en cambio constante. En este libro, el profesor John R. Pisapia analiza las teorías de otros expertos sobre el liderazgo y describe seis hábitos que deben desarrollar los líderes estratégicos. Las pintorescas y cautivadoras historias que presenta sobre renombradas personalidades ayudan a concretar sus perfeccionadas y elevadas (en ocasiones, incluso oscuras) teorías y hallazgos. Aunque el libro de Pisapia es reflexivo y académico, los lectores podrían distraerse por la deficiente edición y verificación de hechos. Aun así, getAbstract recomienda este libro a líderes de todos los niveles, a académicos que enseñan sobre el liderazgo y a consultores que asesoran a otros sobre cómo dirigir con eficacia.",https://www.getabstract.com/es/resumen/el-lider-estrategico/14885,leadership
Libro,Cómo dirigir a los empleados mayores,"Se asume erróneamente que las situaciones profesionales en las que interactúan la Generación X e Y con los baby boomers son calderos que hierven con resentimiento y temor. Sin embargo, las investigaciones de la capacitadora en liderazgo Casey Hawley indican lo contrario. Hawley informa que las Generaciones X e Y sinceramente quieren a los boomers y viceversa. Al mismo tiempo, las dos generaciones son considerablemente diferentes en sus actitudes, estilos de trabajo y tácticas. Hawley explica cómo las Generaciones X e Y pueden cerrar la brecha generacional para promover la eficiencia y armonía en el lugar de trabajo. getAbstract recomienda estos inteligentes preceptos y sabios consejos a todos los gerentes de las Generaciones X e Y que supervisan una fuerza laboral de baby boomers.",https://www.getabstract.com/es/resumen/como-dirigir-a-los-empleados-mayores/13088,leadership
Libro,Equipos fundamentales,"Las emociones poderosas y positivas estimulan a los equipos empresariales ganadores, mientras que las emociones negativas destruyen la camaradería y la eficiencia. Así lo informa la experta en emociones Jackie Barretta, quien basa su programa de óptimo desarrollo de equipos de trabajo en investigaciones de la neurociencia, la psicología y la física cuántica. Sus teorías sobre crear un ambiente empresarial emocionalmente energizado parecen de sentido común y sus sugerencias de jugar y cantar a coro podrían parecer incompatibles con los agitados lugares de trabajo de hoy día. No obstante, sus conceptos y sugerencias son válidos y sólidos. getAbstract recomienda su enfoque a los gerentes de equipo que buscan impulsar a su personal para lograr la productividad máxima.",https://www.getabstract.com/es/resumen/equipos-fundamentales/25943,leadership
Libro,Haga que importe,"Hoy día, las compañías de Estados Unidos esperan que sus empleados hagan más con menos. Esa puede ser la razón por la que alrededor del 70% de los empleados estadounidenses se siente desconectado de su trabajo. Asisten por su salario, pero carecen de incentivo personal para sobresalir. Les importa poco si las compañías alcanzan sus objetivos. ¿Cómo hacer que sus empleados se comprometan en esas circunstancias? Scott Mautz, un alto ejecutivo de Procter & Gamble, recomienda que el trabajo sea significativo y cree que el compromiso vendrá a continuación. Explica cómo crear un ambiente de trabajo lleno de significado y cómo este puede inspirar a los empleados. Mautz ofrece muchas buenas ideas, aunque algunas caen en lugares comunes. Aun así, getAbstract recomienda este útil libro a presidentes ejecutivos, ejecutivos de recursos humanos, emprendedores y gerentes.",https://www.getabstract.com/es/resumen/haga-que-importe/25746,leadership
Libro,Guía  para el gerente ocupado sobre cómo delegar,"Algunos gerentes no dirigen, sino que tratan de hacer todo ellos mismos. Esto nunca funciona, pues la mayoría de los supervisores tiene demasiado trabajo y muy poco tiempo. La solución es aprender a delegar, una habilidad gerencial elemental, como planear o presupuestar, que usted puede desarrollar. Los expertos en negocios Richard A. Luecke y Perry McIntosh describen su enfoque a la delegación en un lenguaje claro, respaldado por numerosos ejemplos útiles. Además, detallan los típicos problemas de la delegación y ofrecen soluciones prácticas. Este pequeño manual básico está diseñado con inteligencia, es fácilmente accesible y se puede poner en práctica inmediatamente. getAbstract lo recomienda a cualquier persona que dirija a otros y quiera lograr que trabajen mejor mediante la delegación efectiva.",https://www.getabstract.com/es/resumen/guia-para-el-gerente-ocupado-sobre-como-delegar/13424,leadership
Libro,Liderazgo en movimiento,"Emmanuel Gobillot es un autor para lectores serios. Sus libros son inteligentes, sutiles y matizados. Gobillot insiste en que miremos las verdades establecidas con ojos nuevos. Según él, los líderes modernos tienen que cambiar su perspectiva si desean conservar su relevancia. getAbstract recomienda este provocativo libro a ejecutivos y gerentes que desean que sus empresas alcancen el éxito en el nuevo entorno laboral colaborativo.",https://www.getabstract.com/es/resumen/liderazgo-en-movimiento/13083,leadership
Libro,El bus de la energía,"Jon Gordon, experto en liderazgo y trabajo en equipos, brinda al lector un libro lleno de ricas enseñanzas y hermosas reflexiones sobre la importancia de promover una energía positiva, tanto en la vida como en el trabajo. Para ello, se vale de la narración de un ameno cuento sobre un hombre que, por un revés del destino, debe tomar un autobús para llegar a la oficina y emprende un viaje en el que conoce a guías que le dan enseñanzas que transformarán su visión y su vida. De lectura sencilla y entretenida, esta obra contiene lecciones y consejos prácticos que le ayudarán a mejorar su estilo de trabajo y su manera de vivir a través del pensamiento positivo. getAbstract considera que este libro resultará útil a empresarios, directores ejecutivos y a cualquier persona dispuesta a crecer y lograr el éxito, abrazando la energía positiva que se requiere para ser el conductor del autobús de su vida.",https://www.getabstract.com/es/resumen/el-bus-de-la-energia/23819,leadership
Video,Seis reglas para simplificar el trabajo a medida que se vuelve más complejo,"El compromiso de los empleados y la productividad están disminuyendo, explica el asesor organizacional Yves Morieux, y la culpa la tienen los conceptos gerenciales anticuados. La mayoría de los negocios añade más niveles gerenciales y procesos, lo cual satura el camino que queda por delante. getAbstract considera que, si vence la jerga de esta conferencia, encontrará algunos consejos oportunos sobre cómo vencer la complejidad.",https://www.getabstract.com/es/resumen/seis-reglas-para-simplificar-el-trabajo-a-medida-que-se-vuelve-mas-complejo/26223,leadership
Libro,Liderazgo de los mejores líderes,"Brian Tracy ofrece excelentes consejos para ayudar a los líderes a alcanzar el éxito. No sugiere nada terriblemente nuevo, pero su consejo es totalmente sólido: establezca metas, sea innovador, sea decisivo, motive a su personal y concéntrese en resultados. Este consejo tan popular ha convertido a Tracy en un autor de best sellers con 45 libros bajo su nombre, y aparentemente le ha dado permiso de citarse a sí mismo a voluntad. Tendrá que encontrar su propio balance al sopesar su consejo de ejercitarse y pasar más tiempo con su familia, contra su consejo de ir a trabajar temprano, quedarse hasta tarde y estar disponible los fines de semana, sin embargo esa es una verdadera reflexión del dilema del liderazgo moderno. En general, getAbstract opina que los conceptos, sugerencias y recomendaciones de Tracy ofrecen un cimiento sólido para las bases del liderazgo en medio de los retos actuales.",https://www.getabstract.com/es/resumen/liderazgo-de-los-mejores-lideres/13761,leadership
Libro,Detrás de toda buena decisión,"Los experimentados científicos de datos Piyanka Jain y Puneet Sharma ofrecen una guía ilustrada excepcionalmente clara para el análisis de datos con estudios de caso reales y mejores prácticas viables. Jain y Sharma afirman que la analítica básica –que puede hacer en Excel– aborda 80% de todos los problemas empresariales si hace las preguntas correctas. Sostienen que quienes no son analistas, como gerentes y publicistas, pueden aprender fácilmente herramientas analíticas poderosas y hacer su propio análisis sin necesidad de analistas profesionales ni científicos de datos. getAbstract recomienda su enfoque práctico a gerentes, ejecutivos y empresarios que no hacen análisis para vivir.",https://www.getabstract.com/es/resumen/detras-de-toda-buena-decision/25252,leadership
Video,Cómo salvar al mundo (o al menos a usted mismo) de las reuniones malas,"El experto en comunicaciones David Grady diagnostica una epidemia del Síndrome de la Aceptación Irreflexiva (MAS, por sus siglas en inglés): la tendencia que tienen los empleados a aceptar invitaciones a cualquier reunión, lo cual arruina su productividad. Grady ofrece una solución simple, aunque un tanto obvia: un “No MAS”, que implica comunicación y aclaración. Si las reuniones malas arruinan sus días de trabajo, getAbstract recomienda esta conferencia ágil, sencilla y divertida acerca de una habilidad profesional esencial.",https://www.getabstract.com/es/resumen/como-salvar-al-mundo-o-al-menos-a-usted-mismo-de-las-reuniones-malas/26217,leadership
Libro,La cima,"La filosofía empresarial de Chip Conley es también una guía práctica para el éxito. Le muestra cómo hallar la autorrealización ayudando a los demás, en este caso, ofreciendo a sus empleados, clientes e inversionistas lo que él denomina experiencias sublimes. Utiliza un marco poco habitual para sus recomendaciones sobre la cultura en el ámbito de trabajo: la famosa “jerarquía de las necesidades” del psicólogo Abraham Maslow, en la que la autorrealización ocupa el más alto nivel. El libro está bien organizado, con “recetas para llegar a experiencias sublimes” y listas de lecturas recomendadas. getAbstract lo recomienda a gerentes y empleados que estén necesitando un impulso.",https://www.getabstract.com/es/resumen/la-cima/11566,leadership
Libro,El pequeño libro de las grandes teorías del management,"Los expertos en gestión James McGrath y Bob Bates presentan 89 de las más destacadas teorías de dirección de empresas de manera esquemática, amena y con ejemplos concretos, a veces entreverados con anécdotas de equipos deportivos ingleses, y con un lenguaje sencillo. Las  enseñanzas provienen de gurús del management, de profesionales y de personas ilustres, y son las que a juicio de los autores han demostrado su utilidad en la vida real. Los autores  indican cómo utilizar la teoría y, a final de cada sección, incluyen preguntas que debe plantearse. getAbstract considera que esta obra brinda una guía valiosa para quienes desean desarrollar o mejorar sus técnicas de dirección.",https://www.getabstract.com/es/resumen/el-pequeno-libro-de-las-grandes-teorias-del-management/23798,leadership
Libro,Gestión individualizada de personas,"En esta completa y detallada guía, los expertos en gestión del talento Susan M. Cantrell y David Smith brindan las claves necesarias para aprovechar al máximo el talento de los miembros de una organización y así llevar a las empresas al éxito. Los autores comparten conocimientos sólidos sobre cómo una organización puede cosechar los mayores beneficios de su plantilla para impulsar sus resultados de negocio. Ofrecen consejos prácticos y concretos, así como copiosos ejemplos del mundo empresarial contemporáneo, que narran y explican a detalle las diversas soluciones que pueden aplicarse a la gestión individualizada de personas. Esta obra tiene un diseño que permite la personalización para cada lector, dado que ofrece diversos cuestionarios y tablas que le ayudarán a identificar si este método de gestión es adecuado para cierto perfil y empresa. Así se puede saber cuáles, de entre todas las posibilidades que el modelo ofrece, son las más adecuadas a cada contexto, necesidades y características. getAbstract considera que esta obra resultará de gran utilidad a empresarios, ejecutivos y gestores, así como a los encargados de tomar decisiones en cualquier campo laboral, que tengan a su cargo equipos de personas.",https://www.getabstract.com/es/resumen/gestion-individualizada-de-personas/23207,leadership
Libro,Deje de ir a lo seguro,"Cuando la gente se enfrenta a un desafío, suele retraerse a la inacción. Margie Warrel, experta en potencial humano, explica cómo evitar esta trampa. Ella combina sus introspecciones con ideas de otros pensadores para mostrarle cómo recargar su valor. Pregúntese: “¿Con qué motivo?” ¿Por qué está haciendo lo que hace? Para responder, necesita entender en quién espera convertirse como persona, lo que puede agregarle significado a su vida. Determinar por qué quiere alcanzar un objetivo le ayuda a lograrlo. El poder de sus convenciones impedirá que se desilusione y abandone el camino. Si el miedo lo paraliza, Warrell sugiere algunas tácticas para combatirlo. getAbstract recomienda estas palabras de aliento a quien desee salir de la rutina y lograr objetivos significativos.",https://www.getabstract.com/es/resumen/deje-de-ir-a-lo-seguro/24197,leadership
Libro,Los tabúes del liderazgo,"Anthony F. Smiths analiza los tabúes comunes en el lugar de trabajo que pueden generar problemas a los líderes dentro de la organización. Estos tabúes – desde temas delicados como el nepotismo o el sexismo hasta los mitos corporativos sagrados como el Director Ejecutivo sobrenatural– provocan reacciones tan fuertes que muchas personas ni siquiera pueden analizarlos o admitir la verdad que estos encierran.  Sencillamente, los sentimientos interfieren. Smith efectivamente ayuda a los líderes a analizar ambas aristas de estos temas y explica cómo el hecho de no analizarlos puede frenar la evolución de su organización. getAbstract recomienda este libro a los líderes que deseen evitar verse sorprendidos por vacas sagradas y palabras grandiosas.  Si no una lectura obligatoria, el libro es por cierto una obra que  debiera leerse.",https://www.getabstract.com/es/resumen/los-tabues-del-liderazgo/11165,leadership
Libro,El factor impulso,"¿Está dispuesto a arriesgar todo por una ganancia potencialmente alta? ¿O tiende a buscar una apuesta segura? Nick Tasler, director de investigaciones de una firma de capacitación y aprendizaje en el espacio laboral, examina los factores genéticos y psicológicos moldean estas tendencias. Dice que las personas abordan las decisiones desde una perspectiva de búsqueda potencial o de gestión de riesgo y explica que la manera en la que gestiona las fortalezas y debilidades de su estilo particular de toma de decisiones determina la calidad de sus elecciones. Tasler se prueba a sí mismo como un anecdotista y como un especialista. Su libro es una deleitante variedad de estudios de casos que cubre una amplia gama de personas y organizaciones, desde Bill Gates y Neal Cassady hasta los Cargadores de San Diego de la Liga Nacional de Fútbol. getAbstract recomienda este fascinante libro a cualquier persona que quiera entender y mejorar tanto sus capacidades como su estilo de toma de decisiones.",https://www.getabstract.com/es/resumen/el-factor-impulso/14033,leadership
Libro,Lecciones de liderazgo de West Point,"“En los negocios, si usted toma malas decisiones, las personas pierden dinero y quizás su trabajo,” según un capitán del Ejército graduado de West Point. “En el ejército, si usted toma malas decisiones...las personas pueden morir.” En este sentido, las lecciones de liderazgo de la Academia Militar de los Estados Unidos de West Point parecen en gran medida creíbles. Después de todo, la mayoría de los campos de esfuerzo no implica consecuencias de vida o muerte, pero estar en el ejército no es una profesión común y corriente. getAbstract reconoce el valor de estas lecciones de liderazgo y su fuente. El Leader to Leader Institute, anteriormente la Fundación para la Administración de Instituciones sin fines de lucro de Peter F. Drucker, publica una serie completa de libros sobre liderazgo, de los cuales 21 han sido impresos en 28 idiomas. De modo que cuando el Instituto describe a este libro como “uno de los más importantes... que se han publicado en nuestros 16 años,” esto amerita una lectura respetuosa del mismo.",https://www.getabstract.com/es/resumen/lecciones-de-liderazgo-de-west-point/10713,leadership
